Time [s],Value,Parity Error,Framing Error
20.6341985s,0x00,,
20.63543675s,0x00,,
20.63667525s,0xAC,,
20.78454875s,0xFE,,
20.785787s,0x55,,
20.7870255s,0xEF,,
20.78826375s,0x0D,,
20.789502s,0x7B,,
20.79074025s,0x00,,
20.7919785s,0x00,,
20.793217s,0x00,,
20.79445525s,0x00,,
20.7956935s,0x00,,
20.79693175s,0x00,,
20.79817s,0x00,,
20.7994085s,0x00,,
20.80064675s,0x00,,
20.801885s,0x00,,
20.80312325s,0x00,,
20.8043615s,0x88,,
20.97803325s,0xFE,,
20.9792715s,0x55,,
20.98050975s,0xEF,,
20.981748s,0x2F,,
20.98298625s,0x7C,,
20.98422475s,0x00,,
20.985463s,0x00,,
20.98670125s,0x00,,
20.9879395s,0x00,,
20.98917775s,0x00,,
20.99041625s,0x00,,
20.9916545s,0x00,,
20.99289275s,0x00,,
20.994131s,0x00,,
20.99536925s,0x00,,
20.99660775s,0x00,,
20.997846s,0x00,,
20.99908425s,0x00,,
21.0003225s,0x00,,
21.00156075s,0x00,,
21.00279925s,0x00,,
21.0040375s,0x00,,
21.00527575s,0x00,,
21.006514s,0x00,,
21.0077525s,0x00,,
21.00899075s,0x00,,
21.010229s,0x00,,
21.01146725s,0x00,,
21.0127055s,0x00,,
21.01394375s,0x00,,
21.01518225s,0x01,,
21.0164205s,0x00,,
21.01765875s,0x00,,
21.018897s,0x00,,
21.02013525s,0x00,,
21.02137375s,0x00,,
21.022612s,0x00,,
21.02385025s,0x00,,
21.0250885s,0x00,,
21.02632675s,0x00,,
21.02756525s,0x00,,
21.0288035s,0x00,,
21.03004175s,0x00,,
21.03128s,0x00,,
21.03251825s,0x00,,
21.03375675s,0x00,,
21.034995s,0x00,,
21.03623325s,0x00,,
21.0374715s,0x00,,
21.03870975s,0x00,,
21.03994825s,0xAC,,
21.177193s,0xFE,,
21.17843125s,0x55,,
21.17966975s,0xEF,,
21.180908s,0x0B,,
21.18214625s,0x77,,
21.1833845s,0x00,,
21.18462275s,0x00,,
21.18586125s,0x00,,
21.1870995s,0x00,,
21.18833775s,0x00,,
21.189576s,0x00,,
21.19081425s,0x00,,
21.19205275s,0x00,,
21.193291s,0x00,,
21.19452925s,0x82,,
21.3798615s,0xFE,,
21.38109975s,0x55,,
21.382338s,0xEF,,
21.38357625s,0x2F,,
21.38481475s,0x7C,,
21.386053s,0x00,,
21.38729125s,0x00,,
21.3885295s,0x00,,
21.389768s,0x00,,
21.39100625s,0x00,,
21.3922445s,0x00,,
21.39348275s,0x00,,
21.394721s,0x00,,
21.3959595s,0x00,,
21.39719775s,0x00,,
21.398436s,0x00,,
21.39967425s,0x00,,
21.4009125s,0x00,,
21.40215075s,0x00,,
21.40338925s,0x00,,
21.4046275s,0x00,,
21.40586575s,0x00,,
21.407104s,0x00,,
21.4083425s,0x00,,
21.40958075s,0x00,,
21.410819s,0x00,,
21.41205725s,0x00,,
21.4132955s,0x00,,
21.41453375s,0x00,,
21.41577225s,0x00,,
21.4170105s,0x01,,
21.41824875s,0x00,,
21.419487s,0x00,,
21.42072525s,0x00,,
21.42196375s,0x00,,
21.423202s,0x00,,
21.42444025s,0x00,,
21.4256785s,0x00,,
21.42691675s,0x00,,
21.42815525s,0x00,,
21.4293935s,0x00,,
21.43063175s,0x00,,
21.43187s,0x00,,
21.43310825s,0x00,,
21.43434675s,0x00,,
21.435585s,0x00,,
21.43682325s,0x00,,
21.4380615s,0x00,,
21.43929975s,0x00,,
21.44053825s,0x00,,
21.4417765s,0xAC,,
21.5818075s,0xFE,,
21.58304575s,0x55,,
21.58428425s,0xEF,,
21.5855225s,0x2C,,
21.58676075s,0x7D,,
21.587999s,0x00,,
21.58923725s,0x00,,
21.5904755s,0x00,,
21.591714s,0x00,,
21.59295225s,0x00,,
21.5941905s,0x00,,
21.59542875s,0x00,,
21.59666725s,0x00,,
21.5979055s,0x00,,
21.59914375s,0x00,,
21.600382s,0x00,,
21.60162025s,0x00,,
21.60285875s,0x00,,
21.604097s,0x00,,
21.60533525s,0x00,,
21.6065735s,0x18,,
21.60781175s,0x01,,
21.60905025s,0x00,,
21.6102885s,0x00,,
21.61152675s,0x00,,
21.612765s,0x00,,
21.61400325s,0x00,,
21.61524175s,0x00,,
21.61648s,0x00,,
21.61771825s,0x05,,
21.6189565s,0x00,,
21.62019475s,0x08,,
21.62143325s,0x3B,,
21.6226715s,0x11,,
21.62390975s,0x00,,
21.625148s,0x04,,
21.62638625s,0x08,,
21.62762475s,0x01,,
21.628863s,0x2C,,
21.63010125s,0x32,,
21.6313395s,0x00,,
21.63257775s,0x00,,
21.63381625s,0x20,,
21.6350545s,0x06,,
21.63629275s,0x0A,,
21.637531s,0x32,,
21.63876925s,0x00,,
21.64000775s,0xE8,,
21.782309s,0xFE,,
21.78354725s,0x55,,
21.7847855s,0xEF,,
21.78602375s,0x2F,,
21.78726225s,0x7C,,
21.7885005s,0x00,,
21.78973875s,0x00,,
21.790977s,0x00,,
21.79221525s,0x00,,
21.79345375s,0x00,,
21.794692s,0x00,,
21.79593025s,0x00,,
21.7971685s,0x00,,
21.79840675s,0x00,,
21.79964525s,0x00,,
21.8008835s,0x00,,
21.80212175s,0x00,,
21.80336s,0x00,,
21.80459825s,0x00,,
21.80583675s,0x00,,
21.807075s,0x00,,
21.80831325s,0x00,,
21.8095515s,0x00,,
21.81078975s,0x00,,
21.81202825s,0x00,,
21.8132665s,0x00,,
21.81450475s,0x00,,
21.815743s,0x00,,
21.81698125s,0x00,,
21.81821975s,0x00,,
21.819458s,0x01,,
21.82069625s,0x00,,
21.8219345s,0x00,,
21.82317275s,0x00,,
21.82441125s,0x00,,
21.8256495s,0x00,,
21.82688775s,0x00,,
21.828126s,0x00,,
21.82936425s,0x00,,
21.83060275s,0x00,,
21.831841s,0x00,,
21.83307925s,0x00,,
21.8343175s,0x00,,
21.83555575s,0x00,,
21.83679425s,0x00,,
21.8380325s,0x00,,
21.83927075s,0x00,,
21.840509s,0x00,,
21.84174725s,0x00,,
21.84298575s,0x00,,
21.844224s,0xAC,,
21.99024s,0xFE,,
21.9914785s,0x55,,
21.99271675s,0xEF,,
21.993955s,0x13,,
21.99519325s,0x7A,,
21.9964315s,0x01,,
21.99767s,0x00,,
21.99890825s,0x00,,
22.0001465s,0x00,,
22.00138475s,0x00,,
22.002623s,0x00,,
22.0038615s,0x00,,
22.00509975s,0x00,,
22.006338s,0x00,,
22.00757625s,0x00,,
22.00881475s,0x00,,
22.010053s,0x00,,
22.01129125s,0x00,,
22.0125295s,0x00,,
22.01376775s,0x00,,
22.015006s,0x00,,
22.0162445s,0x00,,
22.01748275s,0x8E,,
22.1885745s,0xFE,,
22.18981275s,0x55,,
22.191051s,0xEF,,
22.1922895s,0x2F,,
22.19352775s,0x7C,,
22.194766s,0x00,,
22.19600425s,0x00,,
22.1972425s,0x00,,
22.198481s,0x00,,
22.19971925s,0x00,,
22.2009575s,0x00,,
22.20219575s,0x00,,
22.203434s,0x00,,
22.2046725s,0x00,,
22.20591075s,0x00,,
22.207149s,0x00,,
22.20838725s,0x00,,
22.2096255s,0x00,,
22.210864s,0x00,,
22.21210225s,0x00,,
22.2133405s,0x00,,
22.21457875s,0x00,,
22.21581725s,0x00,,
22.2170555s,0x00,,
22.21829375s,0x00,,
22.219532s,0x00,,
22.22077025s,0x00,,
22.2220085s,0x00,,
22.223247s,0x00,,
22.22448525s,0x00,,
22.2257235s,0x01,,
22.22696175s,0x00,,
22.2282s,0x00,,
22.2294385s,0x00,,
22.23067675s,0x00,,
22.231915s,0x00,,
22.23315325s,0x00,,
22.2343915s,0x00,,
22.23563s,0x00,,
22.23686825s,0x00,,
22.2381065s,0x00,,
22.23934475s,0x00,,
22.240583s,0x00,,
22.2418215s,0x00,,
22.24305975s,0x00,,
22.244298s,0x00,,
22.24553625s,0x00,,
22.2467745s,0x00,,
22.248013s,0x00,,
22.24925125s,0x00,,
22.2504895s,0xAC,,
22.38598025s,0xFE,,
22.3872185s,0x55,,
22.38845675s,0xEF,,
22.389695s,0x0D,,
22.39093325s,0x7B,,
22.39217175s,0x00,,
22.39341s,0x00,,
22.39464825s,0x00,,
22.3958865s,0x00,,
22.39712475s,0x00,,
22.39836325s,0x00,,
22.3996015s,0x00,,
22.40083975s,0x00,,
22.402078s,0x00,,
22.40331625s,0x00,,
22.40455475s,0x00,,
22.405793s,0x88,,
22.58823575s,0xFE,,
22.589474s,0x55,,
22.5907125s,0xEF,,
22.59195075s,0x2F,,
22.593189s,0x7C,,
22.59442725s,0x00,,
22.5956655s,0x00,,
22.596904s,0x00,,
22.59814225s,0x00,,
22.5993805s,0x00,,
22.60061875s,0x00,,
22.601857s,0x00,,
22.6030955s,0x00,,
22.60433375s,0x00,,
22.605572s,0x00,,
22.60681025s,0x00,,
22.6080485s,0x00,,
22.609287s,0x00,,
22.61052525s,0x00,,
22.6117635s,0x00,,
22.61300175s,0x00,,
22.61424s,0x00,,
22.6154785s,0x00,,
22.61671675s,0x00,,
22.617955s,0x00,,
22.61919325s,0x00,,
22.6204315s,0x00,,
22.62167s,0x00,,
22.62290825s,0x00,,
22.6241465s,0x00,,
22.62538475s,0x01,,
22.626623s,0x00,,
22.6278615s,0x00,,
22.62909975s,0x00,,
22.630338s,0x00,,
22.63157625s,0x00,,
22.6328145s,0x00,,
22.634053s,0x00,,
22.63529125s,0x00,,
22.6365295s,0x00,,
22.63776775s,0x00,,
22.639006s,0x00,,
22.6402445s,0x00,,
22.64148275s,0x00,,
22.642721s,0x00,,
22.64395925s,0x00,,
22.6451975s,0x00,,
22.646436s,0x00,,
22.64767425s,0x00,,
22.6489125s,0x00,,
22.65015075s,0xAC,,
22.792968s,0xFE,,
22.79420625s,0x55,,
22.7954445s,0xEF,,
22.796683s,0x0B,,
22.79792125s,0x77,,
22.7991595s,0x00,,
22.80039775s,0x00,,
22.801636s,0x00,,
22.8028745s,0x00,,
22.80411275s,0x00,,
22.805351s,0x00,,
22.80658925s,0x00,,
22.8078275s,0x00,,
22.809066s,0x00,,
22.81030425s,0x82,,
22.994295s,0xFE,,
22.99553325s,0x55,,
22.9967715s,0xEF,,
22.99801s,0x2F,,
22.99924825s,0x7C,,
23.0004865s,0x00,,
23.00172475s,0x00,,
23.002963s,0x00,,
23.0042015s,0x00,,
23.00543975s,0x00,,
23.006678s,0x00,,
23.00791625s,0x00,,
23.0091545s,0x00,,
23.010393s,0x00,,
23.01163125s,0x00,,
23.0128695s,0x00,,
23.01410775s,0x00,,
23.015346s,0x00,,
23.0165845s,0x00,,
23.01782275s,0x00,,
23.019061s,0x00,,
23.02029925s,0x00,,
23.0215375s,0x00,,
23.02277575s,0x00,,
23.02401425s,0x00,,
23.0252525s,0x00,,
23.02649075s,0x00,,
23.027729s,0x00,,
23.02896725s,0x00,,
23.03020575s,0x00,,
23.031444s,0x01,,
23.03268225s,0x00,,
23.0339205s,0x00,,
23.035159s,0x00,,
23.03639725s,0x00,,
23.0376355s,0x00,,
23.03887375s,0x00,,
23.040112s,0x00,,
23.04135025s,0x00,,
23.04258875s,0x00,,
23.043827s,0x00,,
23.04506525s,0x00,,
23.0463035s,0x00,,
23.04754175s,0x00,,
23.04878025s,0x00,,
23.0500185s,0x00,,
23.05125675s,0x00,,
23.052495s,0x00,,
23.0537335s,0x00,,
23.05497175s,0x00,,
23.05621s,0xAC,,
23.18509625s,0xFE,,
23.18633475s,0x55,,
23.187573s,0xEF,,
23.18881125s,0x2C,,
23.1900495s,0x7D,,
23.19128775s,0x00,,
23.19252625s,0x00,,
23.1937645s,0x00,,
23.19500275s,0x00,,
23.196241s,0x00,,
23.19747925s,0x00,,
23.19871775s,0x00,,
23.199956s,0x00,,
23.20119425s,0x00,,
23.2024325s,0x00,,
23.20367075s,0x00,,
23.20490925s,0x00,,
23.2061475s,0x00,,
23.20738575s,0x00,,
23.208624s,0x00,,
23.20986225s,0x18,,
23.21110075s,0x01,,
23.212339s,0x00,,
23.21357725s,0x00,,
23.2148155s,0x00,,
23.21605375s,0x00,,
23.21729225s,0x00,,
23.2185305s,0x00,,
23.21976875s,0x00,,
23.221007s,0x05,,
23.22224525s,0x00,,
23.22348375s,0x08,,
23.224722s,0x3B,,
23.22596025s,0x11,,
23.2271985s,0x00,,
23.22843675s,0x04,,
23.22967525s,0x08,,
23.2309135s,0x01,,
23.23215175s,0x2C,,
23.23339s,0x32,,
23.23462825s,0x00,,
23.23586675s,0x00,,
23.237105s,0x20,,
23.23834325s,0x06,,
23.2395815s,0x0A,,
23.24081975s,0x32,,
23.24205825s,0x00,,
23.2432965s,0xE8,,
23.386836s,0xFE,,
23.3880745s,0x55,,
23.38931275s,0xEF,,
23.390551s,0x2F,,
23.39178925s,0x7C,,
23.3930275s,0x00,,
23.39426575s,0x00,,
23.39550425s,0x00,,
23.3967425s,0x00,,
23.39798075s,0x00,,
23.399219s,0x00,,
23.40045725s,0x00,,
23.40169575s,0x00,,
23.402934s,0x00,,
23.40417225s,0x00,,
23.4054105s,0x00,,
23.40664875s,0x00,,
23.40788725s,0x00,,
23.4091255s,0x00,,
23.41036375s,0x00,,
23.411602s,0x00,,
23.4128405s,0x00,,
23.41407875s,0x00,,
23.415317s,0x00,,
23.41655525s,0x00,,
23.4177935s,0x00,,
23.41903175s,0x00,,
23.42027025s,0x00,,
23.4215085s,0x00,,
23.42274675s,0x00,,
23.423985s,0x01,,
23.42522325s,0x00,,
23.42646175s,0x00,,
23.4277s,0x00,,
23.42893825s,0x00,,
23.4301765s,0x00,,
23.43141475s,0x00,,
23.43265325s,0x00,,
23.4338915s,0x00,,
23.43512975s,0x00,,
23.436368s,0x00,,
23.43760625s,0x00,,
23.43884475s,0x00,,
23.440083s,0x00,,
23.44132125s,0x00,,
23.4425595s,0x00,,
23.44379775s,0x00,,
23.44503625s,0x00,,
23.4462745s,0x00,,
23.44751275s,0x00,,
23.448751s,0xAC,,
23.59641825s,0xFE,,
23.5976565s,0x55,,
23.598895s,0xEF,,
23.60013325s,0x13,,
23.6013715s,0x7A,,
23.60260975s,0x01,,
23.603848s,0x00,,
23.6050865s,0x00,,
23.60632475s,0x00,,
23.607563s,0x00,,
23.60880125s,0x00,,
23.6100395s,0x00,,
23.611278s,0x00,,
23.61251625s,0x00,,
23.6137545s,0x00,,
23.61499275s,0x00,,
23.616231s,0x00,,
23.6174695s,0x00,,
23.61870775s,0x00,,
23.619946s,0x00,,
23.62118425s,0x00,,
23.6224225s,0x00,,
23.623661s,0x8E,,
23.790109s,0xFE,,
23.79134725s,0x55,,
23.79258575s,0xEF,,
23.793824s,0x2F,,
23.79506225s,0x7C,,
23.7963005s,0x00,,
23.79753875s,0x00,,
23.79877725s,0x00,,
23.8000155s,0x00,,
23.80125375s,0x00,,
23.802492s,0x00,,
23.80373025s,0x00,,
23.80496875s,0x00,,
23.806207s,0x00,,
23.80744525s,0x00,,
23.8086835s,0x00,,
23.80992175s,0x00,,
23.81116025s,0x00,,
23.8123985s,0x00,,
23.81363675s,0x00,,
23.814875s,0x00,,
23.81611325s,0x00,,
23.81735175s,0x00,,
23.81859s,0x00,,
23.81982825s,0x00,,
23.8210665s,0x00,,
23.82230475s,0x00,,
23.82354325s,0x00,,
23.8247815s,0x00,,
23.82601975s,0x00,,
23.827258s,0x01,,
23.82849625s,0x00,,
23.82973475s,0x00,,
23.830973s,0x00,,
23.83221125s,0x00,,
23.8334495s,0x00,,
23.834688s,0x00,,
23.83592625s,0x00,,
23.8371645s,0x00,,
23.83840275s,0x00,,
23.839641s,0x00,,
23.84087925s,0x00,,
23.84211775s,0x00,,
23.843356s,0x00,,
23.84459425s,0x00,,
23.8458325s,0x00,,
23.84707075s,0x00,,
23.84830925s,0x00,,
23.8495475s,0x00,,
23.85078575s,0x00,,
23.852024s,0xAC,,
23.999588s,0xFE,,
24.0008265s,0x55,,
24.00206475s,0xEF,,
24.003303s,0x0D,,
24.00454125s,0x7B,,
24.0057795s,0x00,,
24.007018s,0x00,,
24.00825625s,0x00,,
24.0094945s,0x00,,
24.01073275s,0x00,,
24.011971s,0x00,,
24.0132095s,0x00,,
24.01444775s,0x00,,
24.015686s,0x00,,
24.01692425s,0x00,,
24.0181625s,0x00,,
24.019401s,0x88,,
24.19245325s,0xFE,,
24.19369175s,0x55,,
24.19493s,0xEF,,
24.19616825s,0x2F,,
24.1974065s,0x7C,,
24.19864475s,0x00,,
24.19988325s,0x00,,
24.2011215s,0x00,,
24.20235975s,0x00,,
24.203598s,0x00,,
24.20483625s,0x00,,
24.20607475s,0x00,,
24.207313s,0x00,,
24.20855125s,0x00,,
24.2097895s,0x00,,
24.21102775s,0x00,,
24.21226625s,0x00,,
24.2135045s,0x00,,
24.21474275s,0x00,,
24.215981s,0x00,,
24.21721925s,0x00,,
24.21845775s,0x00,,
24.219696s,0x00,,
24.22093425s,0x00,,
24.2221725s,0x00,,
24.22341075s,0x00,,
24.22464925s,0x00,,
24.2258875s,0x00,,
24.22712575s,0x00,,
24.228364s,0x00,,
24.22960225s,0x01,,
24.23084075s,0x00,,
24.232079s,0x00,,
24.23331725s,0x00,,
24.2345555s,0x00,,
24.23579375s,0x00,,
24.23703225s,0x00,,
24.2382705s,0x00,,
24.23950875s,0x00,,
24.240747s,0x00,,
24.24198525s,0x00,,
24.24322375s,0x00,,
24.244462s,0x00,,
24.24570025s,0x00,,
24.2469385s,0x00,,
24.24817675s,0x00,,
24.24941525s,0x00,,
24.2506535s,0x00,,
24.25189175s,0x00,,
24.25313s,0x00,,
24.25436825s,0xAC,,
24.39429625s,0xFE,,
24.3955345s,0x55,,
24.39677275s,0xEF,,
24.39801125s,0x0B,,
24.3992495s,0x77,,
24.40048775s,0x00,,
24.401726s,0x00,,
24.40296425s,0x00,,
24.40420275s,0x00,,
24.405441s,0x00,,
24.40667925s,0x00,,
24.4079175s,0x00,,
24.40915575s,0x00,,
24.41039425s,0x00,,
24.4116325s,0x82,,
24.592837s,0xFE,,
24.59407525s,0x55,,
24.5953135s,0xEF,,
24.596552s,0x2F,,
24.59779025s,0x7C,,
24.5990285s,0x00,,
24.60026675s,0x00,,
24.601505s,0x00,,
24.6027435s,0x00,,
24.60398175s,0x00,,
24.60522s,0x00,,
24.60645825s,0x00,,
24.60769675s,0x00,,
24.608935s,0x00,,
24.61017325s,0x00,,
24.6114115s,0x00,,
24.61264975s,0x00,,
24.613888s,0x00,,
24.6151265s,0x00,,
24.61636475s,0x00,,
24.617603s,0x00,,
24.61884125s,0x00,,
24.6200795s,0x00,,
24.621318s,0x00,,
24.62255625s,0x00,,
24.6237945s,0x00,,
24.62503275s,0x00,,
24.626271s,0x00,,
24.6275095s,0x00,,
24.62874775s,0x00,,
24.629986s,0x01,,
24.63122425s,0x00,,
24.6324625s,0x00,,
24.633701s,0x00,,
24.63493925s,0x00,,
24.6361775s,0x00,,
24.63741575s,0x00,,
24.638654s,0x00,,
24.6398925s,0x00,,
24.64113075s,0x00,,
24.642369s,0x00,,
24.64360725s,0x00,,
24.6448455s,0x00,,
24.646084s,0x00,,
24.64732225s,0x00,,
24.6485605s,0x00,,
24.64979875s,0x00,,
24.651037s,0x00,,
24.6522755s,0x00,,
24.65351375s,0x00,,
24.654752s,0xAC,,
24.79870425s,0xFE,,
24.79994275s,0x55,,
24.801181s,0xEF,,
24.80241925s,0x2C,,
24.8036575s,0x7D,,
24.80489575s,0x00,,
24.80613425s,0x00,,
24.8073725s,0x00,,
24.80861075s,0x00,,
24.809849s,0x00,,
24.81108725s,0x00,,
24.81232575s,0x00,,
24.813564s,0x00,,
24.81480225s,0x00,,
24.8160405s,0x00,,
24.81727875s,0x00,,
24.81851725s,0x00,,
24.8197555s,0x00,,
24.82099375s,0x00,,
24.822232s,0x00,,
24.82347025s,0x18,,
24.82470875s,0x01,,
24.825947s,0x00,,
24.82718525s,0x00,,
24.8284235s,0x00,,
24.82966175s,0x00,,
24.83090025s,0x00,,
24.8321385s,0x00,,
24.83337675s,0x00,,
24.834615s,0x05,,
24.83585325s,0x00,,
24.83709175s,0x08,,
24.83833s,0x3B,,
24.83956825s,0x11,,
24.8408065s,0x00,,
24.84204475s,0x04,,
24.84328325s,0x08,,
24.8445215s,0x01,,
24.84575975s,0x2C,,
24.846998s,0x32,,
24.84823625s,0x00,,
24.84947475s,0x00,,
24.850713s,0x20,,
24.85195125s,0x06,,
24.8531895s,0x0A,,
24.85442775s,0x32,,
24.85566625s,0x00,,
24.8569045s,0xE8,,
25.00426225s,0xFE,,
25.0055005s,0x55,,
25.00673875s,0xEF,,
25.007977s,0x2F,,
25.00921525s,0x7C,,
25.01045375s,0x00,,
25.011692s,0x00,,
25.01293025s,0x00,,
25.0141685s,0x00,,
25.01540675s,0x00,,
25.01664525s,0x00,,
25.0178835s,0x00,,
25.01912175s,0x00,,
25.02036s,0x00,,
25.02159825s,0x00,,
25.02283675s,0x00,,
25.024075s,0x00,,
25.02531325s,0x00,,
25.0265515s,0x00,,
25.02778975s,0x00,,
25.02902825s,0x00,,
25.0302665s,0x00,,
25.03150475s,0x00,,
25.032743s,0x00,,
25.03398125s,0x00,,
25.03521975s,0x00,,
25.036458s,0x00,,
25.03769625s,0x00,,
25.0389345s,0x00,,
25.040173s,0x00,,
25.04141125s,0x01,,
25.0426495s,0x00,,
25.04388775s,0x00,,
25.045126s,0x00,,
25.04636425s,0x00,,
25.04760275s,0x00,,
25.048841s,0x00,,
25.05007925s,0x00,,
25.0513175s,0x00,,
25.05255575s,0x00,,
25.05379425s,0x00,,
25.0550325s,0x00,,
25.05627075s,0x00,,
25.057509s,0x00,,
25.05874725s,0x00,,
25.05998575s,0x00,,
25.061224s,0x00,,
25.06246225s,0x00,,
25.0637005s,0x00,,
25.06493875s,0x00,,
25.06617725s,0xAC,,
25.190523s,0xFE,,
25.1917615s,0x55,,
25.19299975s,0xEF,,
25.194238s,0x13,,
25.19547625s,0x7A,,
25.1967145s,0x01,,
25.197953s,0x00,,
25.19919125s,0x00,,
25.2004295s,0x00,,
25.20166775s,0x00,,
25.202906s,0x00,,
25.2041445s,0x00,,
25.20538275s,0x00,,
25.206621s,0x00,,
25.20785925s,0x00,,
25.2090975s,0x00,,
25.210336s,0x00,,
25.21157425s,0x00,,
25.2128125s,0x00,,
25.21405075s,0x00,,
25.215289s,0x00,,
25.2165275s,0x00,,
25.21776575s,0x8E,,
25.39195325s,0xFE,,
25.3931915s,0x55,,
25.39443s,0xEF,,
25.39566825s,0x2F,,
25.3969065s,0x7C,,
25.39814475s,0x00,,
25.399383s,0x00,,
25.4006215s,0x00,,
25.40185975s,0x00,,
25.403098s,0x00,,
25.40433625s,0x00,,
25.4055745s,0x00,,
25.406813s,0x00,,
25.40805125s,0x00,,
25.4092895s,0x00,,
25.41052775s,0x00,,
25.411766s,0x00,,
25.4130045s,0x00,,
25.41424275s,0x00,,
25.415481s,0x00,,
25.41671925s,0x00,,
25.4179575s,0x00,,
25.419196s,0x00,,
25.42043425s,0x00,,
25.4216725s,0x00,,
25.42291075s,0x00,,
25.424149s,0x00,,
25.42538725s,0x00,,
25.42662575s,0x00,,
25.427864s,0x00,,
25.42910225s,0x01,,
25.4303405s,0x00,,
25.431579s,0x00,,
25.43281725s,0x00,,
25.4340555s,0x00,,
25.43529375s,0x00,,
25.436532s,0x00,,
25.43777025s,0x00,,
25.43900875s,0x00,,
25.440247s,0x00,,
25.44148525s,0x00,,
25.4427235s,0x00,,
25.44396175s,0x00,,
25.44520025s,0x00,,
25.4464385s,0x00,,
25.44767675s,0x00,,
25.448915s,0x00,,
25.4501535s,0x00,,
25.45139175s,0x00,,
25.45263s,0x00,,
25.45386825s,0xAC,,
25.6020515s,0xFE,,
25.60328975s,0x55,,
25.604528s,0xEF,,
25.6057665s,0x0D,,
25.60700475s,0x7B,,
25.608243s,0x00,,
25.60948125s,0x00,,
25.6107195s,0x00,,
25.611958s,0x00,,
25.61319625s,0x00,,
25.6144345s,0x00,,
25.61567275s,0x00,,
25.616911s,0x00,,
25.6181495s,0x00,,
25.61938775s,0x00,,
25.620626s,0x00,,
25.62186425s,0x88,,
25.795536s,0xFE,,
25.79677425s,0x55,,
25.7980125s,0xEF,,
25.79925075s,0x2F,,
25.800489s,0x7C,,
25.80172725s,0x00,,
25.80296575s,0x00,,
25.804204s,0x00,,
25.80544225s,0x00,,
25.8066805s,0x00,,
25.807919s,0x00,,
25.80915725s,0x00,,
25.8103955s,0x00,,
25.81163375s,0x00,,
25.812872s,0x00,,
25.81411025s,0x00,,
25.81534875s,0x00,,
25.816587s,0x00,,
25.81782525s,0x00,,
25.8190635s,0x00,,
25.82030175s,0x00,,
25.82154025s,0x00,,
25.8227785s,0x00,,
25.82401675s,0x00,,
25.825255s,0x00,,
25.8264935s,0x00,,
25.82773175s,0x00,,
25.82897s,0x00,,
25.83020825s,0x00,,
25.8314465s,0x00,,
25.83268475s,0x01,,
25.83392325s,0x00,,
25.8351615s,0x00,,
25.83639975s,0x00,,
25.837638s,0x00,,
25.83887625s,0x00,,
25.84011475s,0x00,,
25.841353s,0x00,,
25.84259125s,0x00,,
25.8438295s,0x00,,
25.845068s,0x00,,
25.84630625s,0x00,,
25.8475445s,0x00,,
25.84878275s,0x00,,
25.850021s,0x00,,
25.85125925s,0x00,,
25.85249775s,0x00,,
25.853736s,0x00,,
25.85497425s,0x00,,
25.8562125s,0x00,,
25.85745075s,0xAC,,
25.99768825s,0xFE,,
25.99892675s,0x55,,
26.000165s,0xEF,,
26.00140325s,0x0B,,
26.0026415s,0x77,,
26.00387975s,0x00,,
26.00511825s,0x00,,
26.0063565s,0x00,,
26.00759475s,0x00,,
26.008833s,0x00,,
26.01007125s,0x00,,
26.01130975s,0x00,,
26.012548s,0x00,,
26.01378625s,0x00,,
26.0150245s,0x82,,
26.197261s,0xFE,,
26.19849925s,0x55,,
26.19973775s,0xEF,,
26.200976s,0x2F,,
26.20221425s,0x7C,,
26.2034525s,0x00,,
26.20469075s,0x00,,
26.20592925s,0x00,,
26.2071675s,0x00,,
26.20840575s,0x00,,
26.209644s,0x00,,
26.21088225s,0x00,,
26.21212075s,0x00,,
26.213359s,0x00,,
26.21459725s,0x00,,
26.2158355s,0x00,,
26.21707375s,0x00,,
26.21831225s,0x00,,
26.2195505s,0x00,,
26.22078875s,0x00,,
26.222027s,0x00,,
26.22326525s,0x00,,
26.22450375s,0x00,,
26.225742s,0x00,,
26.22698025s,0x00,,
26.2282185s,0x00,,
26.22945675s,0x00,,
26.23069525s,0x00,,
26.2319335s,0x00,,
26.23317175s,0x00,,
26.23441s,0x01,,
26.23564825s,0x00,,
26.23688675s,0x00,,
26.238125s,0x00,,
26.23936325s,0x00,,
26.2406015s,0x00,,
26.24183975s,0x00,,
26.24307825s,0x00,,
26.2443165s,0x00,,
26.24555475s,0x00,,
26.246793s,0x00,,
26.24803125s,0x00,,
26.24926975s,0x00,,
26.250508s,0x00,,
26.25174625s,0x00,,
26.2529845s,0x00,,
26.25422275s,0x00,,
26.25546125s,0x00,,
26.2566995s,0x00,,
26.25793775s,0x00,,
26.259176s,0xAC,,
26.43243475s,0xFE,,
26.43367325s,0x55,,
26.4349115s,0xEF,,
26.43614975s,0x2C,,
26.437388s,0x7D,,
26.43862625s,0x00,,
26.43986475s,0x00,,
26.441103s,0x00,,
26.44234125s,0x00,,
26.4435795s,0x00,,
26.44481775s,0x00,,
26.446056s,0x00,,
26.4472945s,0x00,,
26.44853275s,0x00,,
26.449771s,0x00,,
26.45100925s,0x00,,
26.45224775s,0x00,,
26.453486s,0x00,,
26.45472425s,0x00,,
26.4559625s,0x00,,
26.45720075s,0x18,,
26.458439s,0x01,,
26.4596775s,0x00,,
26.46091575s,0x00,,
26.462154s,0x00,,
26.46339225s,0x00,,
